id,pwid
1154,REACTOME_TNF_RECEPTOR_SUPERFAMILY_TNFSF_MEMBERS_MEDIATING_NON_CANONICAL_NF_KB_PATHWAY
1155,REACTOME_PROTEIN_REPAIR
1156,REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS
1157,REACTOME_LGI_ADAM_INTERACTIONS
1158,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES
1159,REACTOME_SURFACTANT_METABOLISM
1160,REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION
1161,REACTOME_HDR_THROUGH_SINGLE_STRAND_ANNEALING_SSA
1162,REACTOME_HDR_THROUGH_MMEJ_ALT_NHEJ
1163,REACTOME_HDR_THROUGH_HOMOLOGOUS_RECOMBINATION_HRR
1164,REACTOME_REGULATION_OF_TLR_BY_ENDOGENOUS_LIGAND
1165,REACTOME_MAPK6_MAPK4_SIGNALING
1166,REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM
1167,REACTOME_DEUBIQUITINATION
1168,REACTOME_DEFECTIVE_CSF2RB_CAUSES_SMDP5
1169,REACTOME_UCH_PROTEINASES
1170,REACTOME_JOSEPHIN_DOMAIN_DUBS
1171,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES
1172,REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES
1173,REACTOME_METALLOPROTEASE_DUBS
1174,REACTOME_CD22_MEDIATED_BCR_REGULATION
1175,REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR
1176,REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES
1177,REACTOME_HOMOLOGY_DIRECTED_REPAIR
1178,REACTOME_SENSING_OF_DNA_DOUBLE_STRAND_BREAKS
1179,REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA
1180,REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ
1181,REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE
1182,REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE
1183,REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS
1184,REACTOME_CARGO_CONCENTRATION_IN_THE_ER
1185,REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER
1186,REACTOME_FORMATION_OF_INCISION_COMPLEX_IN_GG_NER
1187,REACTOME_GAP_FILLING_DNA_REPAIR_SYNTHESIS_AND_LIGATION_IN_GG_NER
1188,REACTOME_NUCLEOTIDE_EXCISION_REPAIR
1189,REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER
1190,REACTOME_DUAL_INCISION_IN_GG_NER
1191,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION
1192,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE
1193,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT
1194,REACTOME_INFLAMMASOMES
1195,REACTOME_HIGHLY_SODIUM_PERMEABLE_POSTSYNAPTIC_ACETYLCHOLINE_NICOTINIC_RECEPTORS
1196,REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS
1197,REACTOME_HIGHLY_CALCIUM_PERMEABLE_NICOTINIC_ACETYLCHOLINE_RECEPTORS
1198,REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS
1199,REACTOME_FORMATION_OF_TC_NER_PRE_INCISION_COMPLEX
1200,REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER
1201,REACTOME_DUAL_INCISION_IN_TC_NER
1202,REACTOME_TRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL
1203,REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE
1204,REACTOME_FANCONI_ANEMIA_PATHWAY
1205,REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING
1206,REACTOME_INTERLEUKIN_10_SIGNALING
1207,REACTOME_TRNA_PROCESSING_IN_THE_NUCLEUS
1208,REACTOME_TRNA_PROCESSING_IN_THE_MITOCHONDRION
1209,REACTOME_ERBB2_REGULATES_CELL_MOTILITY
1210,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING
1211,REACTOME_TRNA_MODIFICATION_IN_THE_MITOCHONDRION
1212,REACTOME_GDP_FUCOSE_BIOSYNTHESIS
1213,REACTOME_IL_6_TYPE_CYTOKINE_RECEPTOR_LIGAND_INTERACTIONS
1214,REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL
1215,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_GENES
1216,REACTOME_RRNA_MODIFICATION_IN_THE_MITOCHONDRION
1217,REACTOME_NEUREXINS_AND_NEUROLIGINS
1218,REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES
1219,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES
1220,REACTOME_CHOLINE_CATABOLISM
1221,REACTOME_NEUTROPHIL_DEGRANULATION
1222,REACTOME_COMPLEX_I_BIOGENESIS
1223,REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS
1224,REACTOME_SIGNALING_BY_MODERATE_KINASE_ACTIVITY_BRAF_MUTANTS
1225,REACTOME_SIGNALING_BY_BRAF_AND_RAF1_FUSIONS
1226,REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS
1227,REACTOME_ONCOGENIC_MAPK_SIGNALING
1228,REACTOME_ANTIMICROBIAL_PEPTIDES
1229,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE
1230,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN
1231,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES
1232,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DEATH_RECEPTORS_AND_LIGANDS
1233,REACTOME_FGFR2_ALTERNATIVE_SPLICING
1234,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST
1235,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN
1236,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G1_CELL_CYCLE_ARREST
1237,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION
1238,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION
1239,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ASSOCIATION_WITH_CO_FACTORS
1240,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_METHYLATION
1241,REACTOME_KERATINIZATION
1242,REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION
1243,REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS
1244,REACTOME_SIGNALING_BY_MET
1245,REACTOME_MET_RECEPTOR_ACTIVATION
1246,REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY
1247,REACTOME_PTEN_REGULATION
1248,REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES
1249,REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT
1250,REACTOME_FORMATION_OF_THE_CORNIFIED_ENVELOPE
1251,REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC
1252,REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC
1253,REACTOME_INTRA_GOLGI_TRAFFIC
1254,REACTOME_RETROGRADE_TRANSPORT_AT_THE_TRANS_GOLGI_NETWORK
1255,REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC
1256,REACTOME_PI5P_REGULATES_TP53_ACETYLATION
1257,REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING
1258,REACTOME_GLYCEROPHOSPHOLIPID_CATABOLISM
1259,REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION
1260,REACTOME_CDC6_ASSOCIATION_WITH_THE_ORC_ORIGIN_COMPLEX
1261,REACTOME_MITOTIC_PROPHASE
1262,REACTOME_MITOTIC_PROMETAPHASE
1263,REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS
1264,REACTOME_M_PHASE
1265,REACTOME_G2_PHASE
1266,REACTOME_ORC1_REMOVAL_FROM_CHROMATIN
1267,REACTOME_DNA_REPLICATION_INITIATION
1268,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX
1269,REACTOME_DNA_REPLICATION_PRE_INITIATION
1270,REACTOME_SWITCHING_OF_ORIGINS_TO_A_POST_REPLICATIVE_STATE
1271,REACTOME_POLYMERASE_SWITCHING
1272,REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND
1273,REACTOME_LAGGING_STRAND_SYNTHESIS
1274,REACTOME_DNA_STRAND_ELONGATION
1275,REACTOME_G1_S_SPECIFIC_TRANSCRIPTION
1276,REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1
1277,REACTOME_SYNTHESIS_OF_DNA
1278,REACTOME_S_PHASE
1279,REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION
1280,REACTOME_CELL_CYCLE_MITOTIC
1281,REACTOME_DNA_REPLICATION
1282,REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT
1283,REACTOME_G2_M_DNA_REPLICATION_CHECKPOINT
1284,REACTOME_G2_M_CHECKPOINTS
1285,REACTOME_STABILIZATION_OF_P53
1286,REACTOME_G1_S_DNA_DAMAGE_CHECKPOINTS
1287,REACTOME_MITOTIC_SPINDLE_CHECKPOINT
1288,REACTOME_CELL_CYCLE_CHECKPOINTS
1289,REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY
1290,REACTOME_GLYCOLYSIS
1291,REACTOME_GLYCOGEN_BREAKDOWN_GLYCOGENOLYSIS
1292,REACTOME_GLUCONEOGENESIS
1293,REACTOME_PYRUVATE_METABOLISM
1294,REACTOME_GLUCOSE_METABOLISM
1295,REACTOME_FRUCTOSE_CATABOLISM
1296,REACTOME_UREA_CYCLE
1297,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM
1298,REACTOME_HISTIDINE_CATABOLISM
1299,REACTOME_PROPIONYL_COA_CATABOLISM
1300,REACTOME_LYSINE_CATABOLISM
1301,REACTOME_TRYPTOPHAN_CATABOLISM
1302,REACTOME_CREATINE_METABOLISM
1303,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES
1304,REACTOME_PENTOSE_PHOSPHATE_PATHWAY
1305,REACTOME_ETHANOL_OXIDATION
1306,REACTOME_METABOLISM_OF_CARBOHYDRATES
1307,REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE
1308,REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE
1309,REACTOME_MRNA_CAPPING
1310,REACTOME_MRNA_SPLICING_MINOR_PATHWAY
1311,REACTOME_MRNA_SPLICING
1312,REACTOME_MRNA_EDITING_C_TO_U_CONVERSION
1313,REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM
1314,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA
1315,REACTOME_TRNA_PROCESSING
1316,REACTOME_RRNA_PROCESSING
1317,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION
1318,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S
1319,REACTOME_RECYCLING_OF_EIF2_GDP
1320,REACTOME_TRANSLATION
1321,REACTOME_TRANSPORT_OF_NUCLEOTIDE_SUGARS
1322,REACTOME_PYRIMIDINE_SALVAGE
1323,REACTOME_PYRIMIDINE_CATABOLISM
1324,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION
1325,REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE
1326,REACTOME_RNA_POLYMERASE_III_CHAIN_ELONGATION
1327,REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS
1328,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION_TERMINATION
1329,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION
1330,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_TERMINATION
1331,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION
1332,REACTOME_BASE_EXCISION_REPAIR
1333,REACTOME_CHROMOSOME_MAINTENANCE
1334,REACTOME_DEATH_RECEPTOR_SIGNALING
1335,REACTOME_DNA_DAMAGE_BYPASS
1336,REACTOME_DNA_REPAIR
1337,REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION
1338,REACTOME_RESOLUTION_OF_ABASIC_SITES_AP_SITES
1339,REACTOME_DNA_DAMAGE_REVERSAL
1340,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_TERMINATION
1341,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION
1342,REACTOME_KETONE_BODY_METABOLISM
1343,REACTOME_PURINE_SALVAGE
1344,REACTOME_PURINE_CATABOLISM
1345,REACTOME_IRS_ACTIVATION
1346,REACTOME_SIGNAL_ATTENUATION
1347,REACTOME_INSULIN_RECEPTOR_SIGNALLING_CASCADE
1348,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR
1349,REACTOME_CHK1_CHK2_CDS1_MEDIATED_INACTIVATION_OF_CYCLIN_B_CDK1_COMPLEX
1350,REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA
1351,REACTOME_MRNA_EDITING
1352,REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS
1353,REACTOME_TRIGLYCERIDE_BIOSYNTHESIS
1354,REACTOME_APOPTOTIC_EXECUTION_PHASE
1355,REACTOME_FASL_CD95L_SIGNALING
1356,REACTOME_TRAIL_SIGNALING
1357,REACTOME_DISSOLUTION_OF_FIBRIN_CLOT
1358,REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS
1359,REACTOME_PLATELET_ADHESION_TO_EXPOSED_COLLAGEN
1360,REACTOME_TNF_SIGNALING
1361,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION
1362,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2
1363,REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION
1364,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_1_PROMOTER
1365,REACTOME_RNA_POLYMERASE_III_TRANSCRIPTION_INITIATION_FROM_TYPE_3_PROMOTER
1366,REACTOME_SYNTHESIS_OF_KETONE_BODIES
1367,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS
1368,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_UNSATURATED_FATTY_ACIDS
1369,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION
1370,REACTOME_BETA_OXIDATION_OF_LAUROYL_COA_TO_DECANOYL_COA_COA
1371,REACTOME_BETA_OXIDATION_OF_DECANOYL_COA_TO_OCTANOYL_COA_COA
1372,REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA
1373,REACTOME_BETA_OXIDATION_OF_HEXANOYL_COA_TO_BUTANOYL_COA
1374,REACTOME_BETA_OXIDATION_OF_BUTANOYL_COA_TO_ACETYL_COA
1375,REACTOME_INSULIN_RECEPTOR_RECYCLING
1376,REACTOME_SLBP_DEPENDENT_PROCESSING_OF_REPLICATION_DEPENDENT_HISTONE_PRE_MRNAS
1377,REACTOME_PROCESSING_OF_INTRONLESS_PRE_MRNAS
1378,REACTOME_TRANSPORT_OF_FATTY_ACIDS
1379,REACTOME_TRANSPORT_OF_NUCLEOSIDES_AND_FREE_PURINE_AND_PYRIMIDINE_BASES_ACROSS_THE_PLASMA_MEMBRANE
1380,REACTOME_THE_NLRP3_INFLAMMASOME
1381,REACTOME_INTERFERON_GAMMA_SIGNALING
1382,REACTOME_REGULATION_OF_IFNG_SIGNALING
1383,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING
1384,REACTOME_TRANSPORT_OF_ORGANIC_ANIONS
1385,REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK
1386,REACTOME_ERBB2_ACTIVATES_PTK6_SIGNALING
1387,REACTOME_SIGNALING_BY_PTK6
1388,REACTOME_WAX_AND_PLASMALOGEN_BIOSYNTHESIS
1389,REACTOME_PTK6_REGULATES_PROTEINS_INVOLVED_IN_RNA_PROCESSING
1390,REACTOME_PTK6_REGULATES_RTKS_AND_THEIR_EFFECTORS_AKT1_AND_DOK1
1391,REACTOME_PTK6_REGULATES_CELL_CYCLE
1392,REACTOME_PTK6_REGULATES_RHO_GTPASES_RAS_GTPASE_AND_MAP_KINASES
1393,REACTOME_PTK6_EXPRESSION
1394,REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES
1395,REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NTPDASE_PROTEINS
1396,REACTOME_BUTYROPHILIN_BTN_FAMILY_INTERACTIONS
1397,REACTOME_SIGNALING_BY_FGFR2_IIIA_TM
1398,REACTOME_MET_ACTIVATES_RAS_SIGNALING
1399,REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING
1400,REACTOME_PROTEIN_UBIQUITINATION
1401,REACTOME_THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT
1402,REACTOME_SIGNALING_BY_MST1
1403,REACTOME_RET_SIGNALING
1404,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX
1405,REACTOME_TBC_RABGAPS
1406,REACTOME_AURKA_ACTIVATION_BY_TPX2
1407,REACTOME_INTERLEUKIN_20_FAMILY_SIGNALING
1408,REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT
1409,REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS
1410,REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS
1411,REACTOME_PTK6_PROMOTES_HIF1A_STABILIZATION
1412,REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING
1413,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS
1414,REACTOME_MET_ACTIVATES_PTPN11
1415,REACTOME_REELIN_SIGNALLING_PATHWAY
1416,REACTOME_VLDL_ASSEMBLY
1417,REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION
1418,REACTOME_SYNTHESIS_OF_ACTIVE_UBIQUITIN_ROLES_OF_E1_AND_E2_ENZYMES
1419,REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS
1420,REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS
1421,REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS
1422,REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_GROWTH_FACTORS_AND_THEIR_RECEPTORS
1423,REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS
1424,REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION
1425,REACTOME_TFAP2A_ACTS_AS_A_TRANSCRIPTIONAL_REPRESSOR_DURING_RETINOIC_ACID_INDUCED_CELL_DIFFERENTIATION
1426,REACTOME_RAB_GERANYLGERANYLATION
1427,REACTOME_MET_ACTIVATES_PTK2_SIGNALING
1428,REACTOME_CREB3_FACTORS_ACTIVATE_GENES
1429,REACTOME_INLB_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELL
1430,REACTOME_MET_INTERACTS_WITH_TNS_PROTEINS
1431,REACTOME_MET_ACTIVATES_RAP1_AND_RAC1
1432,REACTOME_MET_RECEPTOR_RECYCLING
1433,REACTOME_MET_PROMOTES_CELL_MOTILITY
1434,REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS
1435,REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS
1436,REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS
1437,REACTOME_PROTEIN_METHYLATION
1438,REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS
1439,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3
1440,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2
1441,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1
1442,REACTOME_GABA_SYNTHESIS_RELEASE_REUPTAKE_AND_DEGRADATION
1443,REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION
1444,REACTOME_REGULATION_OF_RUNX1_EXPRESSION_AND_ACTIVITY
1445,REACTOME_RECEPTOR_MEDIATED_MITOPHAGY
1446,REACTOME_DIGESTION
1447,REACTOME_RUNX1_REGULATES_EXPRESSION_OF_COMPONENTS_OF_TIGHT_JUNCTIONS
1448,REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION
1449,REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING
1450,REACTOME_ESR_MEDIATED_SIGNALING
1451,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS
1452,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_KERATINOCYTES
1453,REACTOME_RUNX1_INTERACTS_WITH_CO_FACTORS_WHOSE_PRECISE_EFFECT_ON_RUNX1_TARGETS_IS_NOT_KNOWN
1454,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_BCR_SIGNALING
1455,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS
1456,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_INTERLEUKIN_SIGNALING
1457,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_WNT_SIGNALING
1458,REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY
1459,REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION
1460,REACTOME_RUNX2_REGULATES_CHONDROCYTE_MATURATION
1461,REACTOME_RUNX2_REGULATES_BONE_DEVELOPMENT
1462,REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION
1463,REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION
1464,REACTOME_RUNX3_REGULATES_NOTCH_SIGNALING
1465,REACTOME_REGULATION_OF_RUNX3_EXPRESSION_AND_ACTIVITY
1466,REACTOME_REGULATION_OF_PTEN_MRNA_TRANSLATION
1467,REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION
1468,REACTOME_COLLAGEN_CHAIN_TRIMERIZATION
1469,REACTOME_REGULATION_OF_PTEN_LOCALIZATION
1470,REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY
1471,REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT
1472,REACTOME_RUNX3_REGULATES_IMMUNE_RESPONSE_AND_CELL_MIGRATION
1473,REACTOME_CRISTAE_FORMATION
1474,REACTOME_PROCESSING_OF_SMDT1
1475,REACTOME_GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION
1476,REACTOME_RUNX3_REGULATES_WNT_SIGNALING
1477,REACTOME_NEDDYLATION
1478,REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION
1479,REACTOME_RUNX3_REGULATES_P14_ARF
1480,REACTOME_RUNX3_REGULATES_BCL2L11_BIM_TRANSCRIPTION
1481,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6
1482,REACTOME_METABOLISM_OF_RNA
1483,REACTOME_CELLULAR_RESPONSES_TO_STIMULI
1484,REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN
1485,REACTOME_NUCLEOTIDE_CATABOLISM
1486,REACTOME_NUCLEOTIDE_BIOSYNTHESIS
1487,REACTOME_NUCLEOTIDE_SALVAGE
1488,REACTOME_METABOLISM_OF_STEROIDS
1489,REACTOME_INTESTINAL_ABSORPTION
1490,REACTOME_TYROSINE_CATABOLISM
1491,REACTOME_PHENYLALANINE_AND_TYROSINE_METABOLISM
1492,REACTOME_ASPARTATE_AND_ASPARAGINE_METABOLISM
1493,REACTOME_DIGESTION_AND_ABSORPTION
1494,REACTOME_CHYLOMICRON_ASSEMBLY
1495,REACTOME_ASSEMBLY_OF_ACTIVE_LPL_AND_LIPC_LIPASE_COMPLEXES
1496,REACTOME_HDL_ASSEMBLY
1497,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY
1498,REACTOME_PLASMA_LIPOPROTEIN_REMODELING
1499,REACTOME_CHYLOMICRON_REMODELING
1500,REACTOME_HDL_CLEARANCE
1501,REACTOME_CHYLOMICRON_CLEARANCE
1502,REACTOME_LDL_CLEARANCE
1503,REACTOME_LDL_REMODELING
1504,REACTOME_PLASMA_LIPOPROTEIN_CLEARANCE
1505,REACTOME_VLDL_CLEARANCE
1506,REACTOME_HDL_REMODELING
1507,REACTOME_PHENYLALANINE_METABOLISM
1508,REACTOME_GLUTAMATE_AND_GLUTAMINE_METABOLISM
1509,REACTOME_LIPID_PARTICLE_ORGANIZATION
1510,REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_CDC42
1511,REACTOME_FATTY_ACID_METABOLISM
1512,REACTOME_METABOLISM_OF_COFACTORS
1513,REACTOME_TRIGLYCERIDE_METABOLISM
1514,REACTOME_RHOA_GTPASE_CYCLE
1515,REACTOME_GLYCOGEN_METABOLISM
1516,REACTOME_INTERLEUKIN_15_SIGNALING
1517,REACTOME_OAS_ANTIVIRAL_RESPONSE
1518,REACTOME_INTERLEUKIN_35_SIGNALLING
1519,REACTOME_INTERLEUKIN_9_SIGNALING
1520,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2
